Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
09/08/2023,ALUMINI      ,29SEP2023,200.7,201.05,199.7,200.05,201.45,1321,1321.000 KGS  ,2646.29,2243,08 Sep 2023,FUTCOM,0,-
09/08/2023,ALUMINI      ,31OCT2023,202,202.2,201.55,201.7,202.85,160,160.000 KGS  ,323.05,249,08 Sep 2023,FUTCOM,0,-
09/08/2023,ALUMINI      ,30NOV2023,0,0,0,203.2,204.15,0,0.000 KGS  ,0,0,08 Sep 2023,FUTCOM,0,-
09/08/2023,ALUMINI      ,29DEC2023,0,0,0,204.7,205.4,0,0.000 KGS  ,0,0,08 Sep 2023,FUTCOM,0,-
09/08/2023,ALUMINIUM    ,29SEP2023,200.5,200.5,199.4,199.85,201.25,1238,6190.000 KGS  ,12380.82,4251,08 Sep 2023,FUTCOM,0,-
09/08/2023,ALUMINIUM    ,31OCT2023,201.8,202.1,201.3,201.65,202.75,179,895.000 KGS  ,1805.42,441,08 Sep 2023,FUTCOM,0,-
09/08/2023,ALUMINIUM    ,30NOV2023,0,0,0,203.3,204.15,0,0.000 KGS  ,0,0,08 Sep 2023,FUTCOM,0,-
09/08/2023,ALUMINIUM    ,29DEC2023,0,0,0,204.95,205.5,0,0.000 KGS  ,0,0,08 Sep 2023,FUTCOM,0,-
09/08/2023,COPPER       ,20SEP2023,0,0,0,47.93,47.93,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,680,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.01,0.01,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,680,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,42.95,42.95,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,685,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.01,0.01,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,685,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,37.97,37.97,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,690,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.02,0.02,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,690,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,33.02,33.02,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,695,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.05,0.05,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,695,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,28.12,28.12,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,700,CE
09/08/2023,COPPER       ,20SEP2023,0.5,0.67,0.41,0.58,0.64,5,12.500 KGS  ,87.57,30,08 Sep 2023,OPTFUT,700,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,23.34,23.34,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,705,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.34,0.34,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,705,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,18.75,18.75,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,710,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,1.53,1.53,0,0.000 KGS  ,0,6,08 Sep 2023,OPTFUT,710,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,14.5,14.5,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,715,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,1.95,1.95,0,0.000 KGS  ,0,1,08 Sep 2023,OPTFUT,715,PE
09/08/2023,COPPER       ,20SEP2023,9.5,9.5,6.61,8.53,10.7,4,10.000 KGS  ,72.85,1,08 Sep 2023,OPTFUT,720,CE
09/08/2023,COPPER       ,20SEP2023,5,5.9,4.8,5.13,2.67,7,17.500 KGS  ,126.9,12,08 Sep 2023,OPTFUT,720,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,7.5,7.5,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,725,CE
09/08/2023,COPPER       ,20SEP2023,4.46,5.51,4.46,5.29,4.46,5,12.500 KGS  ,91.29,5,08 Sep 2023,OPTFUT,725,PE
09/08/2023,COPPER       ,20SEP2023,6.7,6.7,3,3.48,7.05,39,97.500 KGS  ,716.22,33,08 Sep 2023,OPTFUT,730,CE
09/08/2023,COPPER       ,20SEP2023,7.7,11,7.3,10.04,7.63,19,47.500 KGS  ,351.39,40,08 Sep 2023,OPTFUT,730,PE
09/08/2023,COPPER       ,20SEP2023,5,5,3.1,4.05,3.06,2,5.000 KGS  ,36.95,1,08 Sep 2023,OPTFUT,735,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,9.99,9.99,0,0.000 KGS  ,0,3,08 Sep 2023,OPTFUT,735,PE
09/08/2023,COPPER       ,20SEP2023,2.9,2.9,1.11,1.4,3.24,47,117.500 KGS  ,871.61,65,08 Sep 2023,OPTFUT,740,CE
09/08/2023,COPPER       ,20SEP2023,15.79,15.79,15.79,15.79,12.52,1,2.500 KGS  ,18.89,29,08 Sep 2023,OPTFUT,740,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.95,0.95,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,745,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,17.85,17.85,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,745,PE
09/08/2023,COPPER       ,20SEP2023,0.6,0.65,0.4,0.56,1.15,7,17.500 KGS  ,131.35,12,08 Sep 2023,OPTFUT,750,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,22.37,22.37,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,750,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.22,0.22,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,755,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,27.1,27.1,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,755,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.5,0.5,0,0.000 KGS  ,0,1,08 Sep 2023,OPTFUT,760,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,31.96,31.96,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,760,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.04,0.04,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,765,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,36.89,36.89,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,765,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.21,0.21,0,0.000 KGS  ,0,3,08 Sep 2023,OPTFUT,770,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,41.86,41.86,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,770,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.01,0.01,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,775,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,46.84,46.84,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,775,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.01,0.01,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,780,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,51.82,51.82,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,780,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,52.92,52.92,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,675,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.01,0.01,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,675,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.01,0.01,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,785,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,56.81,56.81,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,785,PE
09/08/2023,COPPER       ,20SEP2023,0,0,0,0.01,0.01,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,790,CE
09/08/2023,COPPER       ,20SEP2023,0,0,0,61.8,61.8,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,790,PE
09/08/2023,COPPER       ,29SEP2023,726.9,727,720.6,721.15,728.05,4529,11322.500 KGS  ,81869.92,6758,08 Sep 2023,FUTCOM,0,-
09/08/2023,COPPER       ,20OCT2023,0,0,0,2.77,2.77,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,760,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,31.93,31.93,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,760,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,2.05,2.05,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,765,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,36.17,36.17,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,765,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,1.49,1.49,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,770,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,40.56,40.56,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,770,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,1.06,1.06,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,775,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,45.1,45.1,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,775,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,0.75,0.75,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,780,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,49.74,49.74,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,780,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,0.52,0.52,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,785,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,54.47,54.47,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,785,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,0.35,0.35,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,790,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,59.26,59.26,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,790,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,0.24,0.24,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,795,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,64.11,64.11,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,795,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,45.97,45.97,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,685,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,0.74,0.74,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,685,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,41.37,41.37,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,690,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,1.11,1.11,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,690,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,36.92,36.92,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,695,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,1.61,1.61,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,695,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,32.63,32.63,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,700,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,2.28,2.28,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,700,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,28.55,28.55,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,705,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,3.16,3.16,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,705,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,24.71,24.71,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,710,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,4.28,4.28,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,710,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,21.13,21.13,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,715,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,5.66,5.66,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,715,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,17.85,17.85,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,720,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,7.34,7.34,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,720,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,14.88,14.88,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,725,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,9.33,9.33,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,725,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,12.24,12.24,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,730,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,11.65,11.65,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,730,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,9.93,9.93,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,735,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,14.29,14.29,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,735,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,7.93,7.93,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,740,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,17.26,17.26,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,740,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,6.24,6.24,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,745,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,20.53,20.53,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,745,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,4.84,4.84,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,750,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,24.08,24.08,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,750,PE
09/08/2023,COPPER       ,20OCT2023,0,0,0,3.69,3.69,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,755,CE
09/08/2023,COPPER       ,20OCT2023,0,0,0,27.89,27.89,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,755,PE
09/08/2023,COPPER       ,31OCT2023,729.5,729.5,723.05,723.3,730.6,450,1125.000 KGS  ,8162.92,814,08 Sep 2023,FUTCOM,0,-
09/08/2023,COPPER       ,21NOV2023,0,0,0,27.57,27.57,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,720,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,10.72,10.72,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,720,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,24.55,24.55,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,725,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,12.62,12.62,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,725,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,21.74,21.74,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,730,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,14.74,14.74,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,730,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,19.14,19.14,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,735,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,17.07,17.07,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,735,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,16.75,16.75,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,740,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,19.61,19.61,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,740,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,14.58,14.58,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,745,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,22.36,22.36,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,745,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,12.61,12.61,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,750,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,25.32,25.32,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,750,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,10.84,10.84,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,755,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,28.48,28.48,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,755,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,9.26,9.26,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,760,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,31.84,31.84,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,760,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,7.87,7.87,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,765,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,35.37,35.37,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,765,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,6.64,6.64,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,770,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,39.07,39.07,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,770,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,5.57,5.57,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,775,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,42.93,42.93,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,775,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,4.64,4.64,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,780,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,46.93,46.93,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,780,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,3.85,3.85,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,785,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,51.06,51.06,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,785,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,3.17,3.17,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,790,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,55.31,55.31,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,790,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,30.8,30.8,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,715,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,9.02,9.02,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,715,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,37.85,37.85,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,705,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,6.21,6.21,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,705,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,34.23,34.23,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,710,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,7.52,7.52,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,710,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,41.64,41.64,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,700,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,5.07,5.07,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,700,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,45.6,45.6,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,695,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,4.1,4.1,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,695,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,49.71,49.71,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,690,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,3.28,3.28,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,690,PE
09/08/2023,COPPER       ,21NOV2023,0,0,0,53.95,53.95,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,685,CE
09/08/2023,COPPER       ,21NOV2023,0,0,0,2.59,2.59,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,685,PE
09/08/2023,COPPER       ,30NOV2023,0,0,0,725.3,732.95,0,0.000 KGS  ,0,0,08 Sep 2023,FUTCOM,0,-
09/08/2023,COPPER       ,19DEC2023,0,0,0,42.41,42.41,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,705,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,9.27,9.27,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,705,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,38.99,38.99,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,710,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,10.76,10.76,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,710,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,35.73,35.73,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,715,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,12.4,12.4,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,715,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,32.64,32.64,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,720,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,14.21,14.21,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,720,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,29.71,29.71,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,725,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,16.18,16.18,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,725,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,26.95,26.95,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,730,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,18.32,18.32,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,730,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,24.36,24.36,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,735,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,20.63,20.63,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,735,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,21.94,21.94,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,740,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,23.11,23.11,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,740,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,19.69,19.69,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,745,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,25.77,25.77,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,745,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,17.6,17.6,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,750,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,28.58,28.58,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,750,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,15.68,15.68,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,755,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,31.57,31.57,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,755,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,13.92,13.92,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,760,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,34.71,34.71,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,760,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,12.31,12.31,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,765,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,38,38,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,765,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,10.85,10.85,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,770,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,41.44,41.44,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,770,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,9.52,9.52,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,775,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,45.01,45.01,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,775,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,8.33,8.33,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,780,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,48.72,48.72,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,780,PE
09/08/2023,COPPER       ,19DEC2023,0,0,0,43.4,43.4,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,700,CE
09/08/2023,COPPER       ,19DEC2023,0,0,0,8.79,8.79,0,0.000 KGS  ,0,0,08 Sep 2023,OPTFUT,700,PE
09/08/2023,COPPER       ,29DEC2023,0,0,0,727.25,735.3,0,0.000 KGS  ,0,0,08 Sep 2023,FUTCOM,0,-
09/08/2023,COTTONCNDY   ,30NOV2023,60300,60500,60300,60380,60640,8,0.384 Candy,231.89,95,08 Sep 2023,FUTCOM,0,-
09/08/2023,COTTONCNDY   ,31JAN2024,61080,61080,61000,61040,60300,2,0.096 Candy,58.6,4,08 Sep 2023,FUTCOM,0,-
09/08/2023,CRUDEOIL     ,15SEP2023,0,0,0,2573,2573,0,0.000 BBL  ,0,0,08 Sep 2023,OPTFUT,4650,CE
09/08/2023,CRUDEOIL     ,15SEP2023,0,0,0,0.1,0.1,0,0.000 BBL  ,0,0,08 Sep 2023,OPTFUT,4650,PE
09/08/2023,CRUDEOIL     ,15SEP2023,0,0,0,2523.1,2523.1,0,0.000 BBL  ,0,0,08 Sep 2023,OPTFUT,4700,CE
09/08/2023,CRUDEOIL     ,15SEP2023,0,0,0,0.1,0.1,0,0.000 BBL  ,0,0,08 Sep 2023,OPTFUT,4700,PE
